Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.fairchildsemi.com/datasheets/KS/KSB1116A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB1116GBU-ND,KSB1116GBU,Fairchild Semiconductor,TRANS PNP 50V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","200 @ 100mA, 2V","750mW","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSB1116A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB1116ALBU-ND,KSB1116ALBU,Fairchild Semiconductor,TRANS PNP 60V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","60V","300mV @ 50mA, 1A","100nA (ICBO)","300 @ 100mA, 2V","750mW","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSB1116A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB1116YBU-ND,KSB1116YBU,Fairchild Semiconductor,TRANS PNP 50V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","135 @ 100mA, 2V","750mW","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSB1116A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB1116LTA-ND,KSB1116LTA,Fairchild Semiconductor,TRANS PNP 50V 1A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","300 @ 100mA, 2V","750mW","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB1116S.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB1116SYBU-ND,KSB1116SYBU,Fairchild Semiconductor,TRANS PNP 50V 1A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","PNP","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","135 @ 100mA, 2V","750mW","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MMBT4356.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBT4356-ND,MMBT4356,Fairchild Semiconductor,TRANS PNP 80V 0.8A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","80V","500mV @ 50mA, 500mA","50nA","50 @ 10mA, 10V","350mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB1116S.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB1116SYTA-ND,KSB1116SYTA,Fairchild Semiconductor,TRANS PNP 50V 1A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","135 @ 100mA, 2V","750mW","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSB1116A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB1116GTA-ND,KSB1116GTA,Fairchild Semiconductor,TRANS PNP 50V 1A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","200 @ 100mA, 2V","750mW","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSD1616.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSD1616GTA-ND,KSD1616GTA,Fairchild Semiconductor,TRANS NPN 50V 1A TO-92,0,0,"Call","0","12000","Tape & Box (TB)","-","Obsolete","NPN","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","200 @ 100mA, 2V","750mW","160MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC5019.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC5019MBU-ND,KSC5019MBU,Fairchild Semiconductor,TRANS NPN 10V 2A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","2A","10V","500mV @ 50mA, 2A","100nA (ICBO)","200 @ 500mA, 1V","750mW","150MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSD1616.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSD1616YBU-ND,KSD1616YBU,Fairchild Semiconductor,TRANS NPN 50V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","135 @ 100mA, 2V","750mW","160MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSD1616.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSD1616LBU-ND,KSD1616LBU,Fairchild Semiconductor,TRANS NPN 50V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","300 @ 100mA, 2V","750mW","160MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSD1616.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSD1616LPWD-ND,KSD1616LPWD,Fairchild Semiconductor,TRANS NPN 50V 1A TO-92,0,0,"Call","0","27933","Bulk","-","Obsolete","NPN","1A","50V","300mV @ 50mA, 1A","100nA (ICBO)","300 @ 100mA, 2V","750mW","160MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSB1116A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB1116AGBU-ND,KSB1116AGBU,Fairchild Semiconductor,TRANS PNP 60V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","60V","300mV @ 50mA, 1A","100nA (ICBO)","200 @ 100mA, 2V","750mW","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSD1616A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSD1616AYBU-ND,KSD1616AYBU,Fairchild Semiconductor,TRANS NPN 60V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","1A","60V","300mV @ 50mA, 1A","100nA (ICBO)","135 @ 100mA, 2V","750mW","160MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPS6523.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPS6523-ND,MPS6523,Fairchild Semiconductor,TRANS PNP 25V 0.5A TO-92,0,0,"Call","0","14000","Bulk","-","Obsolete","PNP","500mA","25V","500mV @ 5mA, 50mA","50nA (ICBO)","300 @ 2mA, 10V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSA733.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA733YIUTA-ND,KSA733YIUTA,Fairchild Semiconductor,TRANS PNP 50V 0.15A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","150mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","120 @ 1mA, 6V","250mW","180MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPS6534.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPS6534-ND,MPS6534,Fairchild Semiconductor,TRANS PNP 40V 0.8A TO-92,0,0,"Call","0","4000","Bulk","-","Obsolete","PNP","800mA","40V","300mV @ 10mA, 100mA","50nA (ICBO)","90 @ 100mA, 1V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/PN4355,%20MMBT4355.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,MMBT4355-ND,MMBT4355,Fairchild Semiconductor,TRANS PNP 60V 0.8A SOT-23,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","60V","1V @ 100mA, 1A","50nA (ICBO)","100 @ 10mA, 10V","350mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/TIS97.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",TIS97-ND,TIS97,Fairchild Semiconductor,TRANS NPN 40V 0.5A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","500mA","40V","-","10nA (ICBO)","250 @ 100µA, 5V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPSA20.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPSA20FS-ND,MPSA20,Fairchild Semiconductor,TRANS NPN 40V 0.1A TO-92,0,0,"Call","0","6000","Bulk","-","Obsolete","NPN","100mA","40V","250mV @ 1mA, 10mA","100nA (ICBO)","40 @ 5mA, 10V","625mW","125MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSP44.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP45TF-ND,KSP45TF,Fairchild Semiconductor,TRANS NPN 350V 0.3A TO-92,0,0,"Call","0","12000","Tape & Reel (TR)","-","Obsolete","NPN","300mA","350V","750mV @ 5mA, 50mA","500nA","50 @ 10mA, 10V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/PN200(A),%20MMBT200(A).pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN200-ND,PN200,Fairchild Semiconductor,TRANS PNP 45V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","500mA","45V","400mV @ 20mA, 200mA","50nA","100 @ 150mA, 1V","625mW","250MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSP44.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP45BU-ND,KSP45BU,Fairchild Semiconductor,TRANS NPN 350V 0.3A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","NPN","300mA","350V","750mV @ 5mA, 50mA","500nA","50 @ 10mA, 10V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
-,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN930-ND,PN930,Fairchild Semiconductor,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","100mA","45V","1V @ 500µA, 10mA","10nA","10 @ 10µA, 5V","625mW","-","-","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/PN200(A),%20MMBT200(A).pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN200RM-ND,PN200RM,Fairchild Semiconductor,TRANS PNP 45V 0.5A TO-92,0,0,"Call","0","6000","Tape & Box (TB)","-","Obsolete","PNP","500mA","45V","400mV @ 20mA, 200mA","50nA","100 @ 150mA, 1V","625mW","250MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPS3702,%20MMBT3702_DS.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPS3702-ND,MPS3702,Fairchild Semiconductor,TRANS PNP 25V 0.8A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","PNP","800mA","25V","250mV @ 5mA, 50mA","100nA (ICBO)","60 @ 50mA, 5V","625mW","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPS3703.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPS3703-ND,MPS3703,Fairchild Semiconductor,TRANS PNP 30V 0.8A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","PNP","800mA","30V","250mV @ 5mA, 50mA","100nA (ICBO)","30 @ 50mA, 5V","625mW","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA1370.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,KSA1370EBU-ND,KSA1370EBU,Fairchild Semiconductor,TRANS PNP 200V 0.1A TO-92L,0,0,"Call","0","12000","Bulk","-","Obsolete","PNP","100mA","200V","600mV @ 2mA, 20mA","100nA (ICBO)","100 @ 10mA, 10V","1W","150MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA1370.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA1370FTA-ND,KSA1370FTA,Fairchild Semiconductor,TRANS PNP 200V 0.1A TO-92L,0,0,"Call","0","8000","Tape & Box (TB)","-","Obsolete","PNP","100mA","200V","600mV @ 2mA, 20mA","100nA (ICBO)","100 @ 10mA, 10V","1W","150MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA1370.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA1370ETA-ND,KSA1370ETA,Fairchild Semiconductor,TRANS PNP 200V 0.1A TO-92L,0,0,"Call","0","8000","Tape & Box (TB)","-","Obsolete","PNP","100mA","200V","600mV @ 2mA, 20mA","100nA (ICBO)","100 @ 10mA, 10V","1W","150MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA1370.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,KSA1370FBU-ND,KSA1370FBU,Fairchild Semiconductor,TRANS PNP 200V 0.1A TO-92L,0,0,"Call","0","12000","Bulk","-","Obsolete","PNP","100mA","200V","600mV @ 2mA, 20mA","100nA (ICBO)","100 @ 10mA, 10V","1W","150MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPSL01.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPSL01-ND,MPSL01,Fairchild Semiconductor,TRANS NPN 120V 0.2A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","200mA","120V","300mV @ 5mA, 50mA","1µA (ICBO)","50 @ 10mA, 5V","625mW","60MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/TIS93.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",TIS93-ND,TIS93,Fairchild Semiconductor,TRANS PNP 40V 0.8A TO-92,0,0,"Call","0","2000","Bulk","-","Obsolete","PNP","800mA","40V","250mV @ 5mA, 50mA","100nA (ICBO)","100 @ 50mA, 2V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBTA56.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPSA56RA-ND,MPSA56RA,Fairchild Semiconductor,TRANS PNP 80V 0.5A TO-92,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","80V","200mV @ 10mA, 100mA","100nA","100 @ 100mA, 1V","625mW","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBTA55.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPSA55FS-ND,MPSA55,Fairchild Semiconductor,TRANS PNP 60V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","500mA","60V","250mV @ 10mA, 100mA","100nA","100 @ 100mA, 1V","625mW","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2310.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC2310RTA-ND,KSC2310RTA,Fairchild Semiconductor,TRANS NPN 150V 0.05A TO-92L,0,0,"Call","0","22000","Tape & Box (TB)","-","Obsolete","NPN","50mA","150V","500mV @ 1mA, 10mA","100nA (ICBO)","40 @ 10mA, 5V","800mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC2331.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC2331OTA-ND,KSC2331OTA,Fairchild Semiconductor,TRANS NPN 60V 0.7A TO-92L,0,0,"Call","0","22000","Tape & Box (TB)","-","Obsolete","NPN","700mA","60V","700mV @ 50mA, 500mA","100nA (ICBO)","70 @ 50mA, 2V","1W","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC2331.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,KSC2331OBU-ND,KSC2331OBU,Fairchild Semiconductor,TRANS NPN 60V 0.7A TO-92L,0,0,"Call","0","24000","Bulk","-","Obsolete","NPN","700mA","60V","700mV @ 50mA, 500mA","100nA (ICBO)","70 @ 50mA, 2V","1W","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2310.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,KSC2310OBU-ND,KSC2310OBU,Fairchild Semiconductor,TRANS NPN 150V 0.05A TO-92L,0,0,"Call","0","24000","Bulk","-","Obsolete","NPN","50mA","150V","500mV @ 1mA, 10mA","100nA (ICBO)","70 @ 10mA, 5V","800mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2310.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,KSC2310RBU-ND,KSC2310RBU,Fairchild Semiconductor,TRANS NPN 150V 0.05A TO-92L,0,0,"Call","0","24000","Bulk","-","Obsolete","NPN","50mA","150V","500mV @ 1mA, 10mA","100nA (ICBO)","40 @ 10mA, 5V","800mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2310.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,KSC2310YBU-ND,KSC2310YBU,Fairchild Semiconductor,TRANS NPN 150V 0.05A TO-92L,0,0,"Call","0","6000","Bulk","-","Obsolete","NPN","50mA","150V","500mV @ 1mA, 10mA","100nA (ICBO)","120 @ 10mA, 5V","800mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2310.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC2310YTA-ND,KSC2310YTA,Fairchild Semiconductor,TRANS NPN 150V 0.05A TO-92L,0,0,"Call","0","6000","Tape & Box (TB)","-","Obsolete","NPN","50mA","150V","500mV @ 1mA, 10mA","100nA (ICBO)","120 @ 10mA, 5V","800mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC2331.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,KSC2331YBU-ND,KSC2331YBU,Fairchild Semiconductor,TRANS NPN 60V 0.7A TO-92L,0,0,"Call","0","24000","Bulk","-","Obsolete","NPN","700mA","60V","700mV @ 50mA, 500mA","100nA (ICBO)","120 @ 50mA, 2V","1W","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2310.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,KSC2310YNBU-ND,KSC2310YNBU,Fairchild Semiconductor,TRANS NPN 150V 0.05A TO-92L,0,0,"Call","0","24000","Bulk","-","Obsolete","NPN","50mA","150V","500mV @ 1mA, 10mA","100nA (ICBO)","120 @ 10mA, 5V","800mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2310.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC2310OTA-ND,KSC2310OTA,Fairchild Semiconductor,TRANS NPN 150V 0.05A TO-92L,0,0,"Call","0","22000","Tape & Box (TB)","-","Obsolete","NPN","50mA","150V","500mV @ 1mA, 10mA","100nA (ICBO)","70 @ 10mA, 5V","800mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/MM/MMBTA64.pdf,//media.digikey.com/Photos/Central%20Semiconductor%20Corp/TO-226-3%20TO-92-3.JPG,MPSA64FS-ND,MPSA64,Fairchild Semiconductor,TRANS PNP DARL 30V 1.2A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP - Darlington","1.2A","30V","1.5V @ 100µA, 100mA","100nA (ICBO)","20000 @ 100mA, 5V","625mW","125MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPSA65,%20MMBTA65,%20PZTA65.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPSA65-ND,MPSA65,Fairchild Semiconductor,TRANS PNP DARL 30V 1.2A TO-92,0,0,"Call","0","4000","Bulk","-","Obsolete","PNP - Darlington","1.2A","30V","1.5V @ 100µA, 100mA","100nA (ICBO)","20000 @ 100mA, 5V","625mW","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPSA77.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",MPSA77FS-ND,MPSA77,Fairchild Semiconductor,TRANS PNP DARL 60V 1.2A TO-92,0,0,"Call","0","8000","Bulk","-","Obsolete","PNP - Darlington","1.2A","60V","1.5V @ 100µA, 100mA","100nA (ICBO)","10000 @ 100mA, 5V","625mW","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
