Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.onsemi.com/pub_link/Collateral/2N6107-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,2N6109GOS-ND,2N6109G,ON Semiconductor,TRANS PNP 50V 7A TO220AB,1303,18500,"0.87000","0","1","Tube","-","Active","PNP","7A","50V","3.5V @ 3A, 7A","1mA","30 @ 2.5A, 4V","40W","10MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ca/ed/25/8e/25/67/40/cf/CD00000942.pdf/files/CD00000942.pdf/jcr:content/translations/en.CD00000942.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2578-5-ND,D45H11,STMicroelectronics,TRANS PNP 80V 10A TO-220,2234,0,"0.88000","0","1","Tube","-","Active","PNP","10A","80V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","50W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/2N6487-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,2N6491GOS-ND,2N6491G,ON Semiconductor,TRANS PNP 80V 15A TO220AB,1569,0,"0.88000","0","1","Tube","-","Active","PNP","15A","80V","3.5V @ 5A, 15A","1mA","20 @ 5A, 4V","1.8W","5MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
https://www.fairchildsemi.com/datasheets/KS/KSC5027.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,KSC5027OTU-ND,KSC5027OTU,Fairchild Semiconductor,TRANS NPN 800V 3A TO-220,8018,0,"0.89000","0","1","Tube","-","Active","NPN","3A","800V","2V @ 300mA, 1.5A","10µA (ICBO)","20 @ 200mA, 5V","50W","15MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
http://www.diodes.com/_files/datasheets/ZTX690B.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX690B-ND,ZTX690B,Diodes Incorporated,TRANS NPN 45V 2A E-LINE,5658,52000,"0.89000","0","1","Bulk","-","Active","NPN","2A","45V","500mV @ 5mA, 1A","100nA (ICBO)","400 @ 1A, 2V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX694B.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX694B-ND,ZTX694B,Diodes Incorporated,TRANS NPN 120V 0.5A E-LINE,4029,12000,"0.89000","0","1","Bulk","-","Active","NPN","500mA","120V","500mV @ 5mA, 400mA","100nA (ICBO)","400 @ 200mA, 2V","1W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX692B.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX692B-ND,ZTX692B,Diodes Incorporated,TRANS NPN 70V 1A E-LINE,2271,16000,"0.89000","0","1","Bulk","-","Active","NPN","1A","70V","500mV @ 10mA, 1A","100nA (ICBO)","400 @ 500mA, 2V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ca/ed/25/8e/25/67/40/cf/CD00000942.pdf/files/CD00000942.pdf/jcr:content/translations/en.CD00000942.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2616-5-ND,D44H11,STMicroelectronics,TRANS NPN 80V 10A TO-220,1994,0,"0.89000","0","1","Tube","-","Active","NPN","10A","80V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","50W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
https://www.fairchildsemi.com/datasheets/FJ/FJP13009.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,FJP13009TU-ND,FJP13009TU,Fairchild Semiconductor,TRANS NPN 400V 12A TO220,1549,0,"0.89000","0","1","Tube","-","Active","NPN","12A","400V","3V @ 3A, 12A","-","8 @ 5A, 5V","100W","4MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=PN3565.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,PN3565CS-ND,PN3565,Central Semiconductor Corp,TRANS NPN 25V 0.05A TO-92,2455,0,"0.90000","0","1","Bulk","-","Active","NPN","50mA","25V","350mV @ 100µA, 1mA","50nA (ICBO)","150 @ 1mA, 10V","625mW","240MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
http://www.onsemi.com/pub_link/Collateral/MJE2955T-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE3055TGOS-ND,MJE3055TG,ON Semiconductor,TRANS NPN 60V 10A TO220AB,1469,0,"0.90000","0","1","Tube","-","Active","NPN","10A","60V","8V @ 3.3A, 10A","700µA","20 @ 4A, 4V","75W","2MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/2N6387-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,2N6388GOS-ND,2N6388G,ON Semiconductor,TRANS NPN DARL 80V 10A TO220AB,1050,0,"0.90000","0","1","Tube","-","Active","NPN - Darlington","10A","80V","3V @ 100mA, 10A","1mA","1000 @ 5A, 3V","2W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=LSSGP072.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,2N3416CS-ND,2N3416,Central Semiconductor Corp,TRANS NPN 50V TO-92,2919,0,"0.91000","0","1","Bulk","-","Active","NPN","-","50V","-","100nA (ICBO)","75 @ 2mA, 4.5V","-","-","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ca/ed/25/8e/25/67/40/cf/CD00000942.pdf/files/CD00000942.pdf/jcr:content/translations/en.CD00000942.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2574-5-ND,D44H8,STMicroelectronics,TRANS NPN 60V 10A TO-220,2218,0,"0.91000","0","1","Tube","-","Active","NPN","10A","60V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","50W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJF122-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-220AB.jpg,MJF122GOS-ND,MJF122G,ON Semiconductor,TRANS NPN DARL 100V 5A TO220FP,1189,0,"0.91000","0","1","Tube","-","Active","NPN - Darlington","5A","100V","3.5V @ 20mA, 5A","10µA","2000 @ 3A, 3V","2W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
https://www.fairchildsemi.com/datasheets/FJ/FJP13009.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,FJP13009H2TU-ND,FJP13009H2TU,Fairchild Semiconductor,TRANS NPN 400V 12A TO-220,1107,6000,"0.92000","0","1","Tube","-","Active","NPN","12A","400V","3V @ 3A, 12A","-","15 @ 5A, 5V","100W","4MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ac/7b/4b/a6/d0/51/4e/52/CD00000912.pdf/files/CD00000912.pdf/jcr:content/translations/en.CD00000912.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-7652-5-ND,TIP137,STMicroelectronics,TRANS PNP DARL 100V 8A TO-220,4063,0,"0.93000","0","1","Tube","-","Active","PNP - Darlington","8A","100V","4V @ 30mA, 6A","500µA","1000 @ 4A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
-,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2SC1815-ND,2SC1815,Central Semiconductor Corp,TRANS NPN 50V 0.15A,3221,0,"0.93000","0","1","-","-","Active","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","70 @ 2mA, 6V","400mW","80MHz","-","-","-","-"
http://www.onsemi.com/pub_link/Collateral/D44VH-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D45VH10GOS-ND,D45VH10G,ON Semiconductor,TRANS PNP 80V 15A TO220AB,2254,0,"0.93000","0","1","Tube","-","Active","PNP","15A","80V","1V @ 800mA, 8A","-","20 @ 4A, 1V","83W","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
https://www.fairchildsemi.com/datasheets/BD/BDW93C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,BDW93CFS-ND,BDW93C,Fairchild Semiconductor,TRANS NPN DARL 100V 12A TO-220,1694,1200,"0.93000","0","1","Bulk","-","Active","NPN - Darlington","12A","100V","3V @ 100mA, 10A","1mA","750 @ 5A, 3V","80W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220"
http://www.onsemi.com/pub_link/Collateral/D44VH-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D44VH10GOS-ND,D44VH10G,ON Semiconductor,TRANS NPN 80V 15A TO220AB,1594,0,"0.93000","0","1","Tube","-","Active","NPN","15A","80V","400mV @ 400mA, 8A","-","20 @ 4A, 1V","83W","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/D44H-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,D44H11GOS-ND,D44H11G,ON Semiconductor,TRANS NPN 80V 10A TO220AB,1347,0,"0.93000","0","1","Tube","-","Active","NPN","10A","80V","1V @ 400mA, 8A","10µA","40 @ 4A, 1V","2W","50MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/16/25/c6/90/5f/2c/41/12/CD00000999.pdf/files/CD00000999.pdf/jcr:content/translations/en.CD00000999.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-7461-5-ND,ST901T,STMicroelectronics,TRANS NPN 350V 4A TO220,1804,0,"0.95000","0","1","Tube","-","Active","NPN - Darlington","4A","350V","2V @ 20mA, 2A","100µA","1800 @ 2A, 2V","100W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.diodes.com/_files/datasheets/ZTX853.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX853-ND,ZTX853,Diodes Incorporated,TRANS NPN 100V 4A E-LINE,8530,0,"1.02000","0","1","Bulk","-","Active","NPN","4A","100V","200mV @ 400mA, 4A","50nA (ICBO)","100 @ 2A, 2V","1.2W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX849.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX849-ND,ZTX849,Diodes Incorporated,TRANS NPN 30V 5A E-LINE,3971,0,"1.02000","0","1","Bulk","-","Active","NPN","5A","30V","220mV @ 200mA, 5A","50nA (ICBO)","100 @ 1A, 1V","1.2W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX951.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX951-ND,ZTX951,Diodes Incorporated,TRANS PNP 60V 4A E-LINE,2547,0,"1.02000","0","1","Bulk","-","Active","PNP","4A","60V","300mV @ 400mA, 4A","50nA (ICBO)","100 @ 1A, 1V","1.2W","120MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX851.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX851-ND,ZTX851,Diodes Incorporated,TRANS NPN 60V 5A E-LINE,2486,0,"1.02000","0","1","Bulk","-","Active","NPN","5A","60V","250mV @ 200mA, 5A","50nA (ICBO)","100 @ 2A, 1V","1.2W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX1051A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1051A-ND,ZTX1051A,Diodes Incorporated,TRANS NPN 40V 4A E-LINE,4230,16000,"1.06000","0","1","Bulk","-","Active","NPN","4A","40V","210mV @ 100mA, 4A","10nA","300 @ 1A, 2V","1W","155MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX790A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX790A-ND,ZTX790A,Diodes Incorporated,TRANS PNP 40V 2A E-LINE,3473,0,"1.06000","0","1","Bulk","-","Active","PNP","2A","40V","750mV @ 50mA, 2A","100nA (ICBO)","300 @ 10mA, 2V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX795A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX795A-ND,ZTX795A,Diodes Incorporated,TRANS PNP 140V 0.5A E-LINE,2036,52000,"1.06000","0","1","Bulk","-","Active","PNP","500mA","140V","250mV @ 50mA, 500mA","100nA (ICBO)","300 @ 10mA, 2V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/cf/28/ee/77/77/5c/4c/d9/CD00001277.pdf/files/CD00001277.pdf/jcr:content/translations/en.CD00001277.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-6659-5-ND,BD911,STMicroelectronics,TRANS NPN 100V 15A TO-220,1317,0,"1.07000","0","1","Tube","-","Active","NPN","15A","100V","3V @ 2.5A, 10A","1mA","15 @ 5A, 4V","90W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE15028-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15028GOS-ND,MJE15028G,ON Semiconductor,TRANS NPN 120V 8A TO220AB,5912,7000,"1.08000","0","1","Tube","-","Active","NPN","8A","120V","500mV @ 100mA, 1A","100µA","20 @ 4A, 2V","50W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ac/7b/4b/a6/d0/51/4e/52/CD00000912.pdf/files/CD00000912.pdf/jcr:content/translations/en.CD00000912.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-7650-5-ND,TIP132,STMicroelectronics,TRANS NPN DARL 100V 8A TO-220,1731,0,"1.11000","0","1","Tube","-","Active","NPN - Darlington","8A","100V","4V @ 30mA, 6A","500µA","1000 @ 4A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.diodes.com/_files/datasheets/ZTX949.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX949-ND,ZTX949,Diodes Incorporated,TRANS PNP 30V 4.5A E-LINE,2714,0,"1.17000","0","1","Bulk","-","Active","PNP","4.5A","30V","320mV @ 300mA, 5A","50nA (ICBO)","100 @ 1A, 1V","1.58W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX953.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX953-ND,ZTX953,Diodes Incorporated,TRANS PNP 100V 3.5A E-LINE,1767,0,"1.17000","0","1","Bulk","-","Active","PNP","3.5A","100V","330mV @ 400mA, 4A","50nA (ICBO)","100 @ 1A, 1V","1.2W","125MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX857.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX857-ND,ZTX857,Diodes Incorporated,TRANS NPN 300V 3A E-LINE,1078,0,"1.17000","0","1","Bulk","-","Active","NPN","3A","300V","250mV @ 600mA, 3A","50nA (ICBO)","100 @ 500mA, 10V","1.2W","80MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.onsemi.com/pub_link/Collateral/MJF31C-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-220AB.jpg,MJF31CGOS-ND,MJF31CG,ON Semiconductor,TRANS NPN 100V 3A TO-220FP,3982,0,"1.18000","0","1","Tube","-","Active","NPN","3A","100V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","3MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
http://www.mccsemi.com/up_pdf/TIP120(TO-220).pdf,//media.digikey.com/Renders/Micro%20Commercial%20Renders/353;TO220-3TO220AB;;3.jpg,TIP120-BP-ND,TIP120-BP,Micro Commercial Co,TRANS NPN DARL 60V 5A TO-220,4972,0,"1.23000","0","1","Tube","-","Active","NPN - Darlington","5A","60V","4V @ 20mA, 5A","500µA","1000 @ 3A, 3V","65W","-","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220"
http://www.onsemi.com/pub_link/Collateral/BUV26-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,BUV26GOS-ND,BUV26G,ON Semiconductor,TRANS NPN 90V 20A TO220AB,1013,1750,"1.24000","0","1","Tube","-","Active","NPN","20A","90V","1.5V @ 1.2A, 12A","-","-","85W","-","-65°C ~ 175°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/cf/28/ee/77/77/5c/4c/d9/CD00001277.pdf/files/CD00001277.pdf/jcr:content/translations/en.CD00001277.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-7179-5-ND,BD912,STMicroelectronics,TRANS PNP 100V 15A TO-220,2208,0,"1.29000","0","1","Tube","-","Active","PNP","15A","100V","3V @ 2.5A, 10A","1mA","15 @ 5A, 4V","90W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE15034-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15035GOS-ND,MJE15035G,ON Semiconductor,TRANS PNP 350V 4A TO220AB,4317,0,"1.32000","0","1","Tube","-","Active","PNP","4A","350V","500mV @ 100mA, 1A","10µA (ICBO)","10 @ 2A, 5V","2W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc4495_ds_en.pdf,//media.digikey.com/photos/Sanken%20Photos/TO-220-3%20Full%20Pack%20DIODE%20SCHOTTKY.jpg,2SC4495SK-ND,2SC4495,Sanken,TRANS NPN 50V 3A TO220F,5917,0,"1.33000","0","1","Bulk","-","Active","NPN","3A","50V","500mV @ 20mA, 1A","10µA (ICBO)","500 @ 500mA, 4V","25W","40MHz","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220F"
http://www.st.com/content/ccc/resource/technical/document/datasheet/6b/f2/12/5e/7c/f3/4a/9e/CD00001268.pdf/files/CD00001268.pdf/jcr:content/translations/en.CD00001268.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-220FP.jpg,497-12034-5-ND,BDW94CFP,STMicroelectronics,TRANS PNP DARL 100V 12A TO-220FP,2404,0,"1.35000","0","1","Tube","-","Active","PNP - Darlington","12A","100V","3V @ 100mA, 10A","1mA","750 @ 5A, 3V","33W","-","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220FP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/25/4e/2f/90/4a/a4/CD00000918.pdf/files/CD00000918.pdf/jcr:content/translations/en.CD00000918.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,497-2586-5-ND,TIP3055,STMicroelectronics,TRANS NPN 60V 15A TO-247,2086,0,"1.38000","0","1","Tube","-","Active","NPN","15A","60V","3V @ 3.3A, 10A","700µA","20 @ 4A, 4V","90W","-","150°C (TJ)","Through Hole","TO-247-3","TO-247-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/61/17/89/c9/95/8a/47/ef/CD00072606.pdf/files/CD00072606.pdf/jcr:content/translations/en.CD00072606.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,497-4633-5-ND,TIP35CW,STMicroelectronics,TRANS NPN 100V 25A TO-247,1605,0,"1.39000","0","1","Tube","-","Active","NPN","25A","100V","4V @ 5A, 25A","1mA","10 @ 15A, 4V","125W","3MHz","150°C (TJ)","Through Hole","TO-247-3","TO-247-3"
http://www.ti.com/lit/ds/symlink/lp395.pdf,//media.digikey.com/renders/National%20Semi%20Renders/TO-92%20PKG.jpg,LP395Z/NOPB-ND,LP395Z/NOPB,Texas Instruments,TRANS NPN 36V TO92-3,5158,0,"1.47000","0","1","Bulk","-","Active","NPN","-","36V","-","-","-","-","-","0°C ~ 125°C (TA)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.onsemi.com/pub_link/Collateral/MJE15028-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15030GOS-ND,MJE15030G,ON Semiconductor,TRANS NPN 150V 8A TO220AB,2036,0,"1.50000","0","1","Tube","-","Active","NPN","8A","150V","500mV @ 100mA, 1A","100µA","20 @ 4A, 2V","50W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/MJE15028-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,MJE15029GOS-ND,MJE15029G,ON Semiconductor,TRANS PNP 120V 8A TO220AB,1437,4650,"1.50000","0","1","Tube","-","Active","PNP","8A","120V","500mV @ 100mA, 1A","100µA","20 @ 4A, 2V","50W","30MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc4381_ds_en.pdf,//media.digikey.com/photos/Sanken%20Photos/TO-220-3%20Full%20Pack%20DIODE%20SCHOTTKY.jpg,2SC4382-ND,2SC4382,Sanken,TRANS NPN 200V 2A TO220F,4559,0,"1.51000","0","1","Bulk","-","Active","NPN","2A","200V","1V @ 70mA, 700mA","10µA (ICBO)","60 @ 700mA, 10V","25W","15MHz","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220F"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc4883_ds_en.pdf,//media.digikey.com/photos/Sanken%20Photos/TO-220-3%20Full%20Pack%20DIODE%20SCHOTTKY.jpg,2SC4883A-ND,2SC4883A,Sanken,TRANS NPN 180V 2A TO220F,4989,0,"1.54000","0","1","Bulk","-","Active","NPN","2A","180V","1V @ 70mA, 700mA","10µA (ICBO)","60 @ 700mA, 10V","20W","120MHz","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220F"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1667_ds_en.pdf,//media.digikey.com/photos/Sanken%20Photos/TO-220-3%20Full%20Pack%20DIODE%20SCHOTTKY.jpg,2SA1668-ND,2SA1668,Sanken,TRANS PNP 200V 2A TO220F,3921,0,"1.54000","0","1","Bulk","-","Active","PNP","2A","200V","1V @ 70mA, 700mA","10µA (ICBO)","60 @ 700mA, 10V","25W","20MHz","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220F"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc4883_ds_en.pdf,//media.digikey.com/photos/Sanken%20Photos/TO-220-3%20Full%20Pack%20DIODE%20SCHOTTKY.jpg,2SC4883-ND,2SC4883,Sanken,TRANS NPN 150V 2A TO220F,1670,0,"1.54000","0","1","Bulk","-","Active","NPN","2A","150V","1V @ 70mA, 700mA","10µA (ICBO)","60 @ 700mA, 10V","20W","120MHz","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220F"
http://www.st.com/content/ccc/resource/technical/document/datasheet/ec/61/1c/fd/4c/fe/48/b5/CD00000914.pdf/files/CD00000914.pdf/jcr:content/translations/en.CD00000914.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,497-2541-5-ND,TIP142,STMicroelectronics,TRANS NPN DARL 100V 10A TO-247,1728,0,"1.56000","0","1","Tube","-","Active","NPN - Darlington","10A","100V","3V @ 40mA, 10A","2mA","1000 @ 5A, 4V","125W","-","150°C (TJ)","Through Hole","TO-247-3","TO-247-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/6d/08/86/eb/dc/af/41/f5/CD00000917.pdf/files/CD00000917.pdf/jcr:content/translations/en.CD00000917.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-6762-5-ND,TIP147T,STMicroelectronics,TRANS PNP DARL 100V 10A TO-220,1412,0,"1.56000","0","1","Tube","-","Active","PNP - Darlington","10A","100V","3V @ 40mA, 10A","2mA","1000 @ 5A, 4V","90W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1859_ds_en.pdf,//media.digikey.com/photos/Sanken%20Photos/TO-220-3%20Full%20Pack%20DIODE%20SCHOTTKY.jpg,2SA1859A-ND,2SA1859A,Sanken,TRANS PNP 180V 2A TO220F,7177,0,"1.58000","0","1","Bulk","-","Active","PNP","2A","180V","1V @ 70mA, 700mA","10µA (ICBO)","60 @ 700mA, 10V","20W","60MHz","150°C (TJ)","Through Hole","TO-220-3 Full Pack","TO-220F"
