Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.diodes.com/_files/datasheets/ZTX849.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX849STOB-ND,ZTX849STOB,Diodes Incorporated,TRANS NPN 30V 5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","5A","30V","220mV @ 200mA, 5A","50nA (ICBO)","100 @ 1A, 1V","1.2W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX851.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX851STOA-ND,ZTX851STOA,Diodes Incorporated,TRANS NPN 60V 5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","5A","60V","250mV @ 200mA, 5A","50nA (ICBO)","100 @ 2A, 1V","1.2W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX851.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX851STOB-ND,ZTX851STOB,Diodes Incorporated,TRANS NPN 60V 5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","5A","60V","250mV @ 200mA, 5A","50nA (ICBO)","100 @ 2A, 1V","1.2W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX853.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX853STOA-ND,ZTX853STOA,Diodes Incorporated,TRANS NPN 100V 4A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN","4A","100V","200mV @ 400mA, 4A","50nA (ICBO)","100 @ 2A, 2V","1.2W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX853.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX853STOB-ND,ZTX853STOB,Diodes Incorporated,TRANS NPN 100V 4A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","4A","100V","200mV @ 400mA, 4A","50nA (ICBO)","100 @ 2A, 2V","1.2W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX855.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX855STOA-ND,ZTX855STOA,Diodes Incorporated,TRANS NPN 150V 4A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","4A","150V","260mV @ 400mA, 4A","50nA (ICBO)","100 @ 1A, 5V","1.2W","90MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX855.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX855STOB-ND,ZTX855STOB,Diodes Incorporated,TRANS NPN 150V 4A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","4A","150V","260mV @ 400mA, 4A","50nA (ICBO)","100 @ 1A, 5V","1.2W","90MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX857.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX857STOA-ND,ZTX857STOA,Diodes Incorporated,TRANS NPN 300V 3A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","3A","300V","250mV @ 600mA, 3A","50nA (ICBO)","100 @ 500mA, 10V","1.2W","80MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX857.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX857STOB-ND,ZTX857STOB,Diodes Incorporated,TRANS NPN 300V 3A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","3A","300V","250mV @ 600mA, 3A","50nA (ICBO)","100 @ 500mA, 10V","1.2W","80MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX869.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX869STOA-ND,ZTX869STOA,Diodes Incorporated,TRANS NPN 25V 5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","5A","25V","220mV @ 100mA, 5A","50nA (ICBO)","300 @ 1A, 1V","1.2W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX869.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX869STOB-ND,ZTX869STOB,Diodes Incorporated,TRANS NPN 25V 5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","5A","25V","220mV @ 100mA, 5A","50nA (ICBO)","300 @ 1A, 1V","1.2W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX948.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX948STOB-ND,ZTX948STOB,Diodes Incorporated,TRANS PNP 20V 4.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","4.5A","20V","310mV @ 300mA, 5A","50nA (ICBO)","100 @ 1A, 1V","1.2W","80MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX949.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX949STOA-ND,ZTX949STOA,Diodes Incorporated,TRANS PNP 30V 4.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","4.5A","30V","320mV @ 300mA, 5A","50nA (ICBO)","100 @ 1A, 1V","1.58W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX949.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX949STOB-ND,ZTX949STOB,Diodes Incorporated,TRANS PNP 30V 4.5A E-LINE,0,0,"Call","0","12000","Tape & Reel (TR)","-","Obsolete","PNP","4.5A","30V","320mV @ 300mA, 5A","50nA (ICBO)","100 @ 1A, 1V","1.58W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX951.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX951STOA-ND,ZTX951STOA,Diodes Incorporated,TRANS PNP 60V 4A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","4A","60V","300mV @ 400mA, 4A","50nA (ICBO)","100 @ 1A, 1V","1.2W","120MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX951.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX951STOB-ND,ZTX951STOB,Diodes Incorporated,TRANS PNP 60V 4A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","4A","60V","300mV @ 400mA, 4A","50nA (ICBO)","100 @ 1A, 1V","1.2W","120MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX953.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX953STOA-ND,ZTX953STOA,Diodes Incorporated,TRANS PNP 100V 3.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","3.5A","100V","330mV @ 400mA, 4A","50nA (ICBO)","100 @ 1A, 1V","1.2W","125MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX953.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX953STOB-ND,ZTX953STOB,Diodes Incorporated,TRANS PNP 100V 3.5A E-LINE,0,0,"Call","0","12000","Tape & Reel (TR)","-","Obsolete","PNP","3.5A","100V","330mV @ 400mA, 4A","50nA (ICBO)","100 @ 1A, 1V","1.2W","125MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX955.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX955TR-ND,ZTX955,Diodes Incorporated,TRANS PNP 140V 3A E-LINE,0,0,"Call","0","4000","Tape & Reel (TR)","-","Discontinued","PNP","3A","140V","330mV @ 300mA, 3A","50nA (ICBO)","100 @ 1A, 5V","1.2W","110MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX955.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX955STOA-ND,ZTX955STOA,Diodes Incorporated,TRANS PNP 140V 3A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","3A","140V","330mV @ 300mA, 3A","50nA (ICBO)","100 @ 1A, 5V","1.2W","110MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX955.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX955STOB-ND,ZTX955STOB,Diodes Incorporated,TRANS PNP 140V 3A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","3A","140V","330mV @ 300mA, 3A","50nA (ICBO)","100 @ 1A, 5V","1.2W","110MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX956.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX956STOB-ND,ZTX956STOB,Diodes Incorporated,TRANS PNP 200V 2A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","2A","200V","250mV @ 400mA, 2A","50nA (ICBO)","100 @ 1A, 5V","1.58W","110MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX957.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX957STOA-ND,ZTX957STOA,Diodes Incorporated,TRANS PNP 300V 1A E-LINE,0,0,"Call","0","12000","Tape & Reel (TR)","-","Obsolete","PNP","1A","300V","200mV @ 300mA, 1A","50nA (ICBO)","100 @ 500mA, 10V","1.2W","85MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX957.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX957STOB-ND,ZTX957STOB,Diodes Incorporated,TRANS PNP 300V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","1A","300V","200mV @ 300mA, 1A","50nA (ICBO)","100 @ 500mA, 10V","1.2W","85MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX958.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX958STOA-ND,ZTX958STOA,Diodes Incorporated,TRANS PNP 400V 0.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","400V","400mV @ 100mA, 500mA","50nA (ICBO)","100 @ 500mA, 10V","1.2W","85MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX958.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX958STOB-ND,ZTX958STOB,Diodes Incorporated,TRANS PNP 400V 0.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","400V","400mV @ 100mA, 500mA","50nA (ICBO)","100 @ 500mA, 10V","1.2W","85MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX968.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX968STOA-ND,ZTX968STOA,Diodes Incorporated,TRANS PNP 12V 4.5A E-LINE,0,0,"Call","0","12000","Tape & Reel (TR)","-","Obsolete","PNP","4.5A","12V","300mV @ 200mA, 5A","50nA (ICBO)","300 @ 500mA, 1V","1.58W","80MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX968.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX968STOB-ND,ZTX968STOB,Diodes Incorporated,TRANS PNP 12V 4.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","4.5A","12V","300mV @ 200mA, 5A","50nA (ICBO)","300 @ 500mA, 1V","1.58W","80MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZUMT491.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,ZUMT491TC-ND,ZUMT491TC,Diodes Incorporated,TRANS NPN 60V 1A SC70-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","1A","60V","500mV @ 100mA, 1A","100nA","-","500mW","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ZUMT591.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,ZUMT591TC-ND,ZUMT591TC,Diodes Incorporated,TRANS PNP 60V 1A SC70-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","1A","60V","600mV @ 100mA, 1A","100nA","100 @ 500mA, 5V","500mW","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ZUMT617.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,ZUMT617TC-ND,ZUMT617TC,Diodes Incorporated,TRANS NPN 15V 1.5A SC70-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","1.5A","15V","245mV @ 20mA, 1.5A","10nA","250 @ 500mA, 2V","385mW","180MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ZUMT618.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,ZUMT618TC-ND,ZUMT618TC,Diodes Incorporated,TRANS NPN 20V 1.25A SC70-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","1.25A","20V","250mV @ 50mA, 1.25A","10nA","200 @ 500mA, 2V","385mW","210MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ZUMT717.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,ZUMT717TC-ND,ZUMT717TC,Diodes Incorporated,TRANS PNP 12V 1.25A SC70-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","1.25A","12V","240mV @ 100mA, 1.25A","10nA","200 @ 500mA, 2V","500mW","220MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ZUMT718.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,ZUMT718TC-ND,ZUMT718TC,Diodes Incorporated,TRANS PNP 20V 1A SC70-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","1A","20V","250mV @ 100mA, 1A","10nA","200 @ 500mA, 2V","500mW","210MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ZUMT720.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,ZUMT720TC-ND,ZUMT720TC,Diodes Incorporated,TRANS PNP 40V 0.75A SC70-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","750mA","40V","250mV @ 100mA, 750mA","10nA","90 @ 500mA, 2V","500mW","220MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ZXT10N15DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10N15DE6TC-ND,ZXT10N15DE6TC,Diodes Incorporated,TRANS NPN 15V 4A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","4A","15V","260mV @ 50mA, 4A","100nA","200 @ 3A, 2V","1.1W","120MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT10N20DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10N20DE6TC-ND,ZXT10N20DE6TC,Diodes Incorporated,TRANS NPN 20V 3.5A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","3.5A","20V","250mV @ 100mA, 3.5A","100nA","200 @ 2A, 2V","1.1W","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT10N50DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10N50DE6TC-ND,ZXT10N50DE6TC,Diodes Incorporated,TRANS NPN 50V 3A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","3A","50V","300mV @ 100mA, 3A","100nA","100 @ 2A, 2V","1.1W","165MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT10P12DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10P12DE6TC-ND,ZXT10P12DE6TC,Diodes Incorporated,TRANS PNP 12V 3A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","3A","12V","300mV @ 50mA, 3A","100nA","300 @ 100mA, 2V","1.1W","110MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT10P20DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10P20DE6TC-ND,ZXT10P20DE6TC,Diodes Incorporated,TRANS PNP 20V 2.5A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","2.5A","20V","350mV @ 150mA, 2.5A","100nA","150 @ 2A, 2V","1.1W","180MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-26"
http://www.diodes.com/_files/datasheets/ZXT10P40DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10P40DE6TC-ND,ZXT10P40DE6TC,Diodes Incorporated,TRANS PNP 40V 2A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","2A","40V","300mV @ 200mA, 2A","100nA","180 @ 1A, 2V","1.1W","190MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT11N15DF.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXT11N15DFTC-ND,ZXT11N15DFTC,Diodes Incorporated,TRANS NPN 15V 3A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","3A","15V","150mV @ 150mA, 3A","100nA","300 @ 200mA, 2V","625mW","145MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXT11N20DF.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXT11N20DFTC-ND,ZXT11N20DFTC,Diodes Incorporated,TRANS NPN 20V 2.5A SOT23-3,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","2.5A","20V","130mV @ 250mA, 2.5A","100nA","300 @ 100mA, 2V","625mW","160MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXT13P12DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13P12DE6TC-ND,ZXT13P12DE6TC,Diodes Incorporated,TRANS PNP 12V 4A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","4A","12V","175mV @ 400mA, 4A","100nA","300 @ 1A, 2V","1.1W","55MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT13P20DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13P20DE6TC-ND,ZXT13P20DE6TC,Diodes Incorporated,TRANS PNP 20V 4A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","4A","20V","250mV @ 350mA, 3.5A","100nA","300 @ 1A, 2V","1.1W","90MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-26"
http://www.diodes.com/_files/datasheets/ZXT13P40DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT13P40DE6TC-ND,ZXT13P40DE6TC,Diodes Incorporated,TRANS PNP 40V 3A SOT23-6,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","3A","40V","240mV @ 300mA, 3A","100nA","300 @ 1A, 2V","1.1W","115MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-26"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MPS3904.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",568-2453-2-ND,"MPS3904,126",NXP USA Inc.,TRANS NPN 40V 0.1A TO92,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","40V","300mV @ 5mA, 50mA","50nA (ICBO)","100 @ 10mA, 1V","500mW","180MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MPS3904.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",568-2453-1-ND,"MPS3904,126",NXP USA Inc.,TRANS NPN 40V 0.1A TO92,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","40V","300mV @ 5mA, 50mA","50nA (ICBO)","100 @ 10mA, 1V","500mW","180MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BC107.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-18.jpg,497-6654-ND,BC107B,STMicroelectronics,TRANS NPN 45V 0.1A TO-18,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","-","175°C (TJ)","Through Hole","TO-206AA, TO-18-3 Metal Can","TO-18"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BC141-16.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-39.jpg,497-7164-ND,BC141-16,STMicroelectronics,TRANS NPN 60V 1A TO-39,0,0,"Call","0","1500","Bulk","-","Obsolete","NPN","1A","60V","1V @ 100mA, 1A","100nA","100 @ 100mA, 1V","650mW","50MHz","175°C (TJ)","Through Hole","TO-205AD, TO-39-3 Metal Can","TO-39"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BC394.pdf,//media.digikey.com/photos/STMicro%20Photos/TO-18.jpg,BC394-ND,BC394,STMicroelectronics,TRANS NPN 180V 0.1A TO-18,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","100mA","180V","400mV @ 5mA, 50mA","50nA (ICBO)","30 @ 10mA, 10V","400mW","-","175°C (TJ)","Through Hole","TO-206AA, TO-18-3 Metal Can","TO-18"
