Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.fairchildsemi.com/datasheets/BC/BC846.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC848CMTFCT-ND,BC848CMTF,Fairchild Semiconductor,TRANS NPN 30V 0.1A SOT23,2742,0,"0.18000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","310mW","300MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC846.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC848CMTFDKR-ND,BC848CMTF,Fairchild Semiconductor,TRANS NPN 30V 0.1A SOT23,2742,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","310mW","300MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD1819A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SD1819ASLTR-ND,2SD1819ASL,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI 3P,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD1819A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SD1819ASLCT-ND,2SD1819ASL,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI 3P,2375,0,"0.18000","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD1819A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SD1819ASLDKR-ND,2SD1819ASL,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI 3P,2375,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD1819A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SD1819AQLTR-ND,2SD1819AQL,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI 3P,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD1819A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SD1819AQLCT-ND,2SD1819AQL,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI 3P,2000,0,"0.18000","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD1819A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SD1819AQLDKR-ND,2SD1819AQL,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI 3P,2000,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3936.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39360CLTR-ND,2SC39360CL,Panasonic Electronic Components,TRANS NPN 20V 0.03A SMINI-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","30mA","20V","-","-","110 @ 1mA, 10V","150mW","230MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3936.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39360CLCT-ND,2SC39360CL,Panasonic Electronic Components,TRANS NPN 20V 0.03A SMINI-3,1733,0,"0.18000","0","1","Cut Tape (CT)","-","Obsolete","NPN","30mA","20V","-","-","110 @ 1mA, 10V","150mW","230MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3936.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39360CLDKR-ND,2SC39360CL,Panasonic Electronic Components,TRANS NPN 20V 0.03A SMINI-3,1733,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","30mA","20V","-","-","110 @ 1mA, 10V","150mW","230MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
http://www.semicon.panasonic.co.jp/ds4/DSC5001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5001S0LTR-ND,DSC5001S0L,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI3,0,0,"0.07056","0","3000","Tape & Reel (TR)","-","Active","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5001S0LCT-ND,DSC5001S0L,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI3,1416,0,"0.18000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSC5001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMini3-F2-B.jpg,DSC5001S0LDKR-ND,DSC5001S0L,Panasonic Electronic Components,TRANS NPN 50V 0.1A SMINI3,1416,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","150mW","150MHz","150°C (TJ)","Surface Mount","SC-85","SMini3-F2-B"
http://www.st.com/web/en/resource/technical/document/datasheet/CD00229494.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",497-11001-ND,STX13004,STMicroelectronics,TRANS NPN 400V 2A TO-92,4411,0,"0.18270","0","5000","Bulk","-","Obsolete","NPN","2A","400V","1V @ 500mA, 2A","1mA","10 @ 1A, 5V","2.5W","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.st.com/web/en/resource/technical/document/datasheet/CD00229494.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",497-8904-5-ND,STX13004G,STMicroelectronics,TRANS NPN 400V 2A TO-92,4104,0,"0.18270","0","5000","Tube","-","Obsolete","NPN","2A","400V","1V @ 500mA, 2A","1mA","10 @ 1A, 5V","2.5W","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
-,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX2016TR-ND,FCX2016TC,Diodes Incorporated,TRANS PNP 40V SOT89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","-","40V","-","-","-","-","-","-","Surface Mount","TO-243AA","SOT-89-3"
-,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX2016CT-ND,FCX2016TC,Diodes Incorporated,TRANS PNP 40V SOT89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","PNP","-","40V","-","-","-","-","-","-","Surface Mount","TO-243AA","SOT-89-3"
-,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,FCX2016DKR-ND,FCX2016TC,Diodes Incorporated,TRANS PNP 40V SOT89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","-","40V","-","-","-","-","-","-","Surface Mount","TO-243AA","SOT-89-3"
-,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,981-FCX2016TC-CHP,FCX2016TC,Diodes Incorporated,TRANS PNP 40V SOT89,8000,0,"0.18414","0","4000","Tape & Reel (TR)","-","Active","PNP","-","40V","-","-","-","-","-","-","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/BCX70.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg","BCX70H,235-ND","BCX70H,235",NXP USA Inc.,TRANS NPN 45V 0.1A SOT23,0,0,"0.02620","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","100mA","45V","550mV @ 1.25mA, 50mA","20nA (ICBO)","180 @ 2mA, 5V","250mW","250MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BCX70.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-8023-1-ND,"BCX70H,215",NXP USA Inc.,TRANS NPN 45V 0.1A SOT23,10446,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","45V","550mV @ 1.25mA, 50mA","20nA (ICBO)","180 @ 2mA, 5V","250mW","250MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BCX70.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-8023-6-ND,"BCX70H,215",NXP USA Inc.,TRANS NPN 45V 0.1A SOT23,10446,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","45V","550mV @ 1.25mA, 50mA","20nA (ICBO)","180 @ 2mA, 5V","250mW","250MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.diodes.com/_files/datasheets/ds11108.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BC847B-13-FDITR-ND,BC847B-13-F,Diodes Incorporated,TRANS NPN 45V 0.1A SOT-23,0,0,"0.02600","0","10000","Tape & Reel (TR)","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","450 @ 2mA, 5V","310mW","300MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.diodes.com/_files/datasheets/ds11108.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BC847B-13-FDICT-ND,BC847B-13-F,Diodes Incorporated,TRANS NPN 45V 0.1A SOT-23,8438,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","450 @ 2mA, 5V","310mW","300MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.diodes.com/_files/datasheets/ds11108.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BC847B-13-FDIDKR-ND,BC847B-13-F,Diodes Incorporated,TRANS NPN 45V 0.1A SOT-23,8438,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA","450 @ 2mA, 5V","310mW","300MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC858BMTFTR-ND,BC858BMTF,Fairchild Semiconductor,TRANS PNP 30V 0.1A SOT-23,0,0,"0.03213","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC858BMTFCT-ND,BC858BMTF,Fairchild Semiconductor,TRANS PNP 30V 0.1A SOT-23,7664,0,"0.19000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC858BMTFDKR-ND,BC858BMTF,Fairchild Semiconductor,TRANS PNP 30V 0.1A SOT-23,7664,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC856BMTFTR-ND,BC856BMTF,Fairchild Semiconductor,TRANS PNP 65V 0.1A SOT-23,0,63000,"0.03341","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","65V","650mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC856BMTFCT-ND,BC856BMTF,Fairchild Semiconductor,TRANS PNP 65V 0.1A SOT-23,5053,63000,"0.19000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","65V","650mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC856BMTFDKR-ND,BC856BMTF,Fairchild Semiconductor,TRANS PNP 65V 0.1A SOT-23,5053,63000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","65V","650mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BCX70J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCX70JTR-ND,BCX70J,Fairchild Semiconductor,TRANS NPN 45V 0.2A SOT-23,0,315000,"0.03341","0","3000","Tape & Reel (TR)","-","Active","NPN","200mA","45V","550mV @ 1.25mA, 50mA","20nA","250 @ 2mA, 5V","350mW","125MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BCX70J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCX70JCT-ND,BCX70J,Fairchild Semiconductor,TRANS NPN 45V 0.2A SOT-23,3935,315000,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN","200mA","45V","550mV @ 1.25mA, 50mA","20nA","250 @ 2mA, 5V","350mW","125MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BCX70J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCX70JDKR-ND,BCX70J,Fairchild Semiconductor,TRANS NPN 45V 0.2A SOT-23,3935,315000,"Calculate","0","1","Digi-Reel®","-","Active","NPN","200mA","45V","550mV @ 1.25mA, 50mA","20nA","250 @ 2mA, 5V","350mW","125MHz","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC858CMTFTR-ND,BC858CMTF,Fairchild Semiconductor,TRANS PNP 30V 0.1A SOT-23,0,0,"0.03213","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC858CMTFCT-ND,BC858CMTF,Fairchild Semiconductor,TRANS PNP 30V 0.1A SOT-23,3655,0,"0.19000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BC/BC856.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BC858CMTFDKR-ND,BC858CMTF,Fairchild Semiconductor,TRANS PNP 30V 0.1A SOT-23,3655,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","310mW","150MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ds30251.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,BC857CW-FDITR-ND,BC857CW-7-F,Diodes Incorporated,TRANS PNP 45V 0.1A SC70-3,0,54000,"0.03315","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","200MHz","-65°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ds30251.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,BC857CW-FDICT-ND,BC857CW-7-F,Diodes Incorporated,TRANS PNP 45V 0.1A SC70-3,3041,54000,"0.19000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","200MHz","-65°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ds30251.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,BC857CW-FDIDKR-ND,BC857CW-7-F,Diodes Incorporated,TRANS PNP 45V 0.1A SC70-3,3041,54000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","200MHz","-65°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ds30251.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,BC858CW-7FDITR-ND,BC858CW-7-F,Diodes Incorporated,TRANS PNP 30V 0.1A SC70-3,0,15000,"0.03315","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","200MHz","-65°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ds30251.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,BC858CW-7FDICT-ND,BC858CW-7-F,Diodes Incorporated,TRANS PNP 30V 0.1A SC70-3,2995,15000,"0.19000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","200MHz","-65°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.diodes.com/_files/datasheets/ds30251.pdf,//media.digikey.com/Renders/Diodes%20Renders/31;SOT-323;;3.jpg,BC858CW-7FDIDKR-ND,BC858CW-7-F,Diodes Incorporated,TRANS PNP 30V 0.1A SC70-3,2995,15000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","30V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","200MHz","-65°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19292&prodName=2SC4116,"//media.digikey.com/Renders/Toshiba%20Renders/SC-70,%20SOT-323%20PKG.jpg",2SC4116-BLLFTR-ND,"2SC4116-BL,LF",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USM,0,0,"0.03060","0","3000","Tape & Reel (TR)","-","Active","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","350 @ 2mA, 6V","100mW","80MHz","125°C (TJ)","Surface Mount","SC-70, SOT-323","USM"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19292&prodName=2SC4116,"//media.digikey.com/Renders/Toshiba%20Renders/SC-70,%20SOT-323%20PKG.jpg",2SC4116-BLLFCT-ND,"2SC4116-BL,LF",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USM,2881,0,"0.27000","0","1","Cut Tape (CT)","-","Active","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","350 @ 2mA, 6V","100mW","80MHz","125°C (TJ)","Surface Mount","SC-70, SOT-323","USM"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19292&prodName=2SC4116,"//media.digikey.com/Renders/Toshiba%20Renders/SC-70,%20SOT-323%20PKG.jpg",2SC4116-BLLFDKR-ND,"2SC4116-BL,LF",Toshiba Semiconductor and Storage,TRANS NPN 50V 0.15A USM,2881,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","150mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","350 @ 2mA, 6V","100mW","80MHz","125°C (TJ)","Surface Mount","SC-70, SOT-323","USM"
http://www.nxp.com/documents/data_sheet/BCX70.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-6135-2-ND,"BCX70K,215",NXP USA Inc.,TRANS NPN 45V 0.1A SOT23,0,0,"0.03341","0","3000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","100mA","45V","550mV @ 1.25mA, 50mA","20nA (ICBO)","380 @ 2mA, 5V","250mW","250MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BCX70.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-6135-1-ND,"BCX70K,215",NXP USA Inc.,TRANS NPN 45V 0.1A SOT23,2814,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","45V","550mV @ 1.25mA, 50mA","20nA (ICBO)","380 @ 2mA, 5V","250mW","250MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BCX70.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-6135-6-ND,"BCX70K,215",NXP USA Inc.,TRANS NPN 45V 0.1A SOT23,2814,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","45V","550mV @ 1.25mA, 50mA","20nA (ICBO)","380 @ 2mA, 5V","250mW","250MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/2PD601ART.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11076-1-ND,"2PD601ART,215",NXP USA Inc.,TRANS NPN 50V 0.1A SOT23-3,2748,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","210 @ 2mA, 10V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/2PD601ART.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11076-6-ND,"2PD601ART,215",NXP USA Inc.,TRANS NPN 50V 0.1A SOT23-3,2748,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","50V","250mV @ 10mA, 100mA","100nA (ICBO)","210 @ 2mA, 10V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC849W_850W.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg",568-6072-2-ND,"BC849CW,115",NXP USA Inc.,TRANS NPN 30V 0.1A SOT323,0,0,"0.03341","0","3000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
