Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.onsemi.com/pub_link/Collateral/NJD2873T4-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,NJD2873T4GOSCT-ND,NJD2873T4G,ON Semiconductor,TRANS NPN 50V 2A DPAK,2267,0,"0.57000","0","1","Cut Tape (CT)","-","Active","NPN","2A","50V","300mV @ 50mA, 1A","100nA (ICBO)","120 @ 500mA, 2V","1.68W","65MHz","-65°C ~ 175°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/NJD2873T4-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,NJD2873T4GOSDKR-ND,NJD2873T4G,ON Semiconductor,TRANS NPN 50V 2A DPAK,2267,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","2A","50V","300mV @ 50mA, 1A","100nA (ICBO)","120 @ 500mA, 2V","1.68W","65MHz","-65°C ~ 175°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.nxp.com/documents/data_sheet/PBSS4580PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-6412-2-ND,"PBSS4580PA,115",NXP USA Inc.,TRANS NPN 80V 5.6A SOT1061,0,0,"0.19499","0","3000","Tape & Reel (TR)","-","Active","NPN","5.6A","80V","320mV @ 280mA, 5.6A","100nA","150 @ 2A, 2V","2.1W","155MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/PBSS4580PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-6412-1-ND,"PBSS4580PA,115",NXP USA Inc.,TRANS NPN 80V 5.6A SOT1061,2168,0,"0.57000","0","1","Cut Tape (CT)","-","Active","NPN","5.6A","80V","320mV @ 280mA, 5.6A","100nA","150 @ 2A, 2V","2.1W","155MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/PBSS4580PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-6412-6-ND,"PBSS4580PA,115",NXP USA Inc.,TRANS NPN 80V 5.6A SOT1061,2168,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","5.6A","80V","320mV @ 280mA, 5.6A","100nA","150 @ 2A, 2V","2.1W","155MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.onsemi.com/pub_link/Collateral/NJD1718-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,NJD1718T4GOSTR-ND,NJD1718T4G,ON Semiconductor,TRANS PNP 50V 2A DPAK,0,45000,"0.22924","0","2500","Tape & Reel (TR)","-","Active","PNP","2A","50V","500mV @ 50mA, 1A","100nA (ICBO)","70 @ 500mA, 2V","1.68W","80MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/NJD1718-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,NJD1718T4GOSCT-ND,NJD1718T4G,ON Semiconductor,TRANS PNP 50V 2A DPAK,2158,45000,"0.57000","0","1","Cut Tape (CT)","-","Active","PNP","2A","50V","500mV @ 50mA, 1A","100nA (ICBO)","70 @ 500mA, 2V","1.68W","80MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/NJD1718-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,NJD1718T4GOSDKR-ND,NJD1718T4G,ON Semiconductor,TRANS PNP 50V 2A DPAK,2158,45000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","2A","50V","500mV @ 50mA, 1A","100nA (ICBO)","70 @ 500mA, 2V","1.68W","80MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.diodes.com/_files/datasheets/FMMT722.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT722TR-ND,FMMT722TA,Diodes Incorporated,TRANS PNP 70V 1.5A SOT23-3,0,0,"0.19685","0","3000","Tape & Reel (TR)","-","Active","PNP","1.5A","70V","260mV @ 200mA, 1.5A","100nA","300 @ 100mA, 5V","625mW","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT722.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT722CT-ND,FMMT722TA,Diodes Incorporated,TRANS PNP 70V 1.5A SOT23-3,2020,0,"0.57000","0","1","Cut Tape (CT)","-","Active","PNP","1.5A","70V","260mV @ 200mA, 1.5A","100nA","300 @ 100mA, 5V","625mW","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT722.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT722DKR-ND,FMMT722TA,Diodes Incorporated,TRANS PNP 70V 1.5A SOT23-3,2020,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","1.5A","70V","260mV @ 200mA, 1.5A","100nA","300 @ 100mA, 5V","625mW","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.fairchildsemi.com/datasheets/BD/BD433.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,BD435S-ND,BD435S,Fairchild Semiconductor,TRANS NPN 32V 4A TO-126,1848,0,"0.57000","0","1","Bulk","-","Active","NPN","4A","32V","500mV @ 200mA, 2A","100µA","40 @ 10mA, 5V","36W","3MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
http://www.onsemi.com/pub_link/Collateral/MJD31-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD32CRLGOSTR-ND,MJD32CRLG,ON Semiconductor,TRANS PNP 100V 3A DPAK,0,0,"0.21454","0","1800","Tape & Reel (TR)","-","Active","PNP","3A","100V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","1.56W","3MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJD31-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD32CRLGOSCT-ND,MJD32CRLG,ON Semiconductor,TRANS PNP 100V 3A DPAK,1800,0,"0.57000","0","1","Cut Tape (CT)","-","Active","PNP","3A","100V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","1.56W","3MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJD31-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD32CRLGOSDKR-ND,MJD32CRLG,ON Semiconductor,TRANS PNP 100V 3A DPAK,1800,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","100V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","1.56W","3MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
https://www.fairchildsemi.com/datasheets/FJ/FJE5304D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,FJE5304DTU-ND,FJE5304DTU,Fairchild Semiconductor,TRANS NPN 400V 4A TO-126,1740,0,"0.57000","0","1","Tube","-","Active","NPN","4A","400V","1.5V @ 500mA, 2.5A","100µA","8 @ 2A, 5V","30W","-","-","Through Hole","TO-225AA, TO-126-3","TO-126-3"
http://www.diodes.com/_files/datasheets/FMMT634.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT634TR-ND,FMMT634TA,Diodes Incorporated,TRANS NPN DARL 100V 0.9A SOT23-3,0,0,"0.19685","0","3000","Tape & Reel (TR)","-","Active","NPN - Darlington","900mA","100V","960mV @ 5mA, 1A","100nA","20000 @ 100mA, 5V","625mW","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT634.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT634CT-ND,FMMT634TA,Diodes Incorporated,TRANS NPN DARL 100V 0.9A SOT23-3,1545,0,"0.57000","0","1","Cut Tape (CT)","-","Active","NPN - Darlington","900mA","100V","960mV @ 5mA, 1A","100nA","20000 @ 100mA, 5V","625mW","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMT634.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMT634DKR-ND,FMMT634TA,Diodes Incorporated,TRANS NPN DARL 100V 0.9A SOT23-3,1545,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN - Darlington","900mA","100V","960mV @ 5mA, 1A","100nA","20000 @ 100mA, 5V","625mW","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5824.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC5824T100QTR-ND,2SC5824T100Q,Rohm Semiconductor,TRANS NPN 60V 3A SOT-89,0,0,"0.21590","0","1000","Tape & Reel (TR)","-","Active","NPN","3A","60V","500mV @ 200mA, 2A","1µA (ICBO)","120 @ 100mA, 2V","2W","200MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5824.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC5824T100QCT-ND,2SC5824T100Q,Rohm Semiconductor,TRANS NPN 60V 3A SOT-89,1540,0,"0.57000","0","1","Cut Tape (CT)","-","Active","NPN","3A","60V","500mV @ 200mA, 2A","1µA (ICBO)","120 @ 100mA, 2V","2W","200MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5824.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC5824T100QDKR-ND,2SC5824T100Q,Rohm Semiconductor,TRANS NPN 60V 3A SOT-89,1540,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","3A","60V","500mV @ 200mA, 2A","1µA (ICBO)","120 @ 100mA, 2V","2W","200MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SA1123.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2SA11230RATB-ND,2SA11230RA,Panasonic Electronic Components,TRANS PNP 150V 0.05A TO-92,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","PNP","50mA","150V","1V @ 3mA, 30mA","1µA (ICBO)","130 @ 10mA, 5V","750mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SA1123.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2SA11230RACT-ND,2SA11230RA,Panasonic Electronic Components,TRANS PNP 150V 0.05A TO-92,1452,0,"0.57000","0","1","Cut Tape (CT)","-","Obsolete","PNP","50mA","150V","1V @ 3mA, 30mA","1µA (ICBO)","130 @ 10mA, 5V","750mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92"
https://www.fairchildsemi.com/datasheets/BD/BD433.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,BD435STU-ND,BD435STU,Fairchild Semiconductor,TRANS NPN 32V 4A TO-126,1347,0,"0.57000","0","1","Tube","-","Active","NPN","4A","32V","500mV @ 200mA, 2A","100µA","40 @ 10mA, 5V","36W","3MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
https://www.fairchildsemi.com/datasheets/KS/KSH47.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH47TFTR-ND,KSH47TF,Fairchild Semiconductor,TRANS NPN 250V 1A DPAK,0,6000,"0.19561","0","2000","Tape & Reel (TR)","-","Active","NPN","1A","250V","1V @ 200mA, 1A","200µA","30 @ 300mA, 10V","1.56W","10MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH47.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH47TFCT-ND,KSH47TF,Fairchild Semiconductor,TRANS NPN 250V 1A DPAK,1277,7033,"0.57000","0","1","Cut Tape (CT)","-","Active","NPN","1A","250V","1V @ 200mA, 1A","200µA","30 @ 300mA, 10V","1.56W","10MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH47.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH47TFDKR-ND,KSH47TF,Fairchild Semiconductor,TRANS NPN 250V 1A DPAK,1277,7033,"Calculate","0","1","Digi-Reel®","-","Active","NPN","1A","250V","1V @ 200mA, 1A","200µA","30 @ 300mA, 10V","1.56W","10MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/content/ccc/resource/technical/document/datasheet/46/84/58/a6/34/87/40/57/CD00002128.pdf/files/CD00002128.pdf/jcr:content/translations/en.CD00002128.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;TO92-3-Formed;;3.jpg,497-12546-3-ND,STBV42-AP,STMicroelectronics,TRANS NPN 400V 1A TO-92,0,0,"0.19530","0","2000","Tape & Box (TB)","-","Active","NPN","1A","400V","1.5V @ 250mA, 750mA","1mA","10 @ 400mA, 5V","1W","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92AP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/46/84/58/a6/34/87/40/57/CD00002128.pdf/files/CD00002128.pdf/jcr:content/translations/en.CD00002128.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;TO92-3-Formed;;3.jpg,497-12546-1-ND,STBV42-AP,STMicroelectronics,TRANS NPN 400V 1A TO-92,1191,0,"0.57000","0","1","Cut Tape (CT)","-","Active","NPN","1A","400V","1.5V @ 250mA, 750mA","1mA","10 @ 400mA, 5V","1W","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92AP"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5824.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC5824T100RTR-ND,2SC5824T100R,Rohm Semiconductor,TRANS NPN 60V 3A SOT-89,1000,0,"0.21590","0","1000","Tape & Reel (TR)","-","Active","NPN","3A","60V","500mV @ 200mA, 2A","1µA (ICBO)","180 @ 100mA, 2V","2W","200MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5824.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC5824T100RCT-ND,2SC5824T100R,Rohm Semiconductor,TRANS NPN 60V 3A SOT-89 MPT3,1058,0,"0.57000","0","1","Cut Tape (CT)","-","Active","NPN","3A","60V","500mV @ 200mA, 2A","1µA (ICBO)","180 @ 100mA, 2V","2W","200MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sc5824.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC5824T100RDKR-ND,2SC5824T100R,Rohm Semiconductor,TRANS NPN 60V 3A SOT-89 MPT3,1058,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","3A","60V","500mV @ 200mA, 2A","1µA (ICBO)","180 @ 100mA, 2V","2W","200MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
http://www.onsemi.com/pub_link/Collateral/MJD47-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD50T4GOSTR-ND,MJD50T4G,ON Semiconductor,TRANS NPN 400V 1A DPAK,0,0,"0.22924","0","2500","Tape & Reel (TR)","-","Active","NPN","1A","400V","1V @ 200mA, 1A","200µA","30 @ 300mA, 10V","1.56W","10MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJD47-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD50T4GOSCT-ND,MJD50T4G,ON Semiconductor,TRANS NPN 400V 1A DPAK,1052,0,"0.57000","0","1","Cut Tape (CT)","-","Active","NPN","1A","400V","1V @ 200mA, 1A","200µA","30 @ 300mA, 10V","1.56W","10MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJD47-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD50T4GOSDKR-ND,MJD50T4G,ON Semiconductor,TRANS NPN 400V 1A DPAK,1052,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","1A","400V","1V @ 200mA, 1A","200µA","30 @ 300mA, 10V","1.56W","10MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD2139.pdf,//media.digikey.com/photos/Panasonic%20Photos/MT-4.jpg,2SD21390PATB-ND,2SD21390PA,Panasonic Electronic Components,TRANS NPN 60V 3A MT-4,2000,0,"0.57744","0","1000","Tape & Box (TB)","-","Obsolete","NPN","3A","60V","1V @ 50mA, 2A","100µA","800 @ 500mA, 4V","2W","50MHz","150°C (TJ)","Through Hole","3-SIP","MT-4-A1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SD2139.pdf,//media.digikey.com/photos/Panasonic%20Photos/MT-4.jpg,2SD21390PACT-ND,2SD21390PA,Panasonic Electronic Components,TRANS NPN 60V 3A MT-4,2123,0,"1.38000","0","1","Cut Tape (CT)","-","Obsolete","NPN","3A","60V","1V @ 50mA, 2A","100µA","800 @ 500mA, 4V","2W","50MHz","150°C (TJ)","Through Hole","3-SIP","MT-4-A1"
http://www.diodes.com/_files/datasheets/ds31326.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DNLS320EDITR-ND,DNLS320E-13,Diodes Incorporated,TRANS NPN 20V 3A SOT-223,0,0,"0.21750","0","2500","Tape & Reel (TR)","-","Active","NPN","3A","20V","450mV @ 20mA, 3A","100nA (ICBO)","400 @ 2A, 2V","1W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/ds31326.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DNLS320EDICT-ND,DNLS320E-13,Diodes Incorporated,TRANS NPN 20V 3A SOT-223,3665,0,"0.58000","0","1","Cut Tape (CT)","-","Active","NPN","3A","20V","450mV @ 20mA, 3A","100nA (ICBO)","400 @ 2A, 2V","1W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/ds31326.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DNLS320EDIDKR-ND,DNLS320E-13,Diodes Incorporated,TRANS NPN 20V 3A SOT-223,3665,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","3A","20V","450mV @ 20mA, 3A","100nA (ICBO)","400 @ 2A, 2V","1W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/ZXTP25020BFH.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTP25020BFHTR-ND,ZXTP25020BFHTA,Diodes Incorporated,TRANS PNP 20V 4A SOT23-3,6000,0,"0.21750","0","3000","Tape & Reel (TR)","-","Active","PNP","4A","20V","210mV @ 500mA, 5A","50nA (ICBO)","100 @ 10mA, 2V","1.25W","250MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTP25020BFH.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTP25020BFHCT-ND,ZXTP25020BFHTA,Diodes Incorporated,TRANS PNP 20V 4A SOT23-3,9134,0,"0.58000","0","1","Cut Tape (CT)","-","Active","PNP","4A","20V","210mV @ 500mA, 5A","50nA (ICBO)","100 @ 10mA, 2V","1.25W","250MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXTP25020BFH.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTP25020BFHDKR-ND,ZXTP25020BFHTA,Diodes Incorporated,TRANS PNP 20V 4A SOT23-3,9134,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","4A","20V","210mV @ 500mA, 5A","50nA (ICBO)","100 @ 10mA, 2V","1.25W","250MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/ZXT10P40DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10P40DE6TATR-ND,ZXT10P40DE6TA,Diodes Incorporated,TRANS PNP 40V 2A SOT23-6,0,18000,"0.21750","0","3000","Tape & Reel (TR)","-","Active","PNP","2A","40V","300mV @ 200mA, 2A","100nA","180 @ 1A, 2V","1.1W","190MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT10P40DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10P40DE6TACT-ND,ZXT10P40DE6TA,Diodes Incorporated,TRANS PNP 40V 2A SOT23-6,2964,18000,"0.58000","0","1","Cut Tape (CT)","-","Active","PNP","2A","40V","300mV @ 200mA, 2A","100nA","180 @ 1A, 2V","1.1W","190MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
http://www.diodes.com/_files/datasheets/ZXT10P40DE6.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-6%20PKG.jpg,ZXT10P40DE6TADKR-ND,ZXT10P40DE6TA,Diodes Incorporated,TRANS PNP 40V 2A SOT23-6,2964,18000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","2A","40V","300mV @ 200mA, 2A","100nA","180 @ 1A, 2V","1.1W","190MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6","SOT-23-6"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZXTP25015DFH.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTP25015DFHTATR-ND,ZXTP25015DFHTA,Diodes Incorporated,TRANS PNP 15V 4A SOT23-3,0,18000,"0.21750","0","3000","Tape & Reel (TR)","-","Active","PNP","4A","15V","220mV @ 500mA, 5A","50nA (ICBO)","300 @ 10mA, 2V","1.25W","295MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZXTP25015DFH.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTP25015DFHTACT-ND,ZXTP25015DFHTA,Diodes Incorporated,TRANS PNP 15V 4A SOT23-3,2953,18000,"0.58000","0","1","Cut Tape (CT)","-","Active","PNP","4A","15V","220mV @ 500mA, 5A","50nA (ICBO)","300 @ 10mA, 2V","1.25W","295MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZXTP25015DFH.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTP25015DFHTADKR-ND,ZXTP25015DFHTA,Diodes Incorporated,TRANS PNP 15V 4A SOT23-3,2953,18000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","4A","15V","220mV @ 500mA, 5A","50nA (ICBO)","300 @ 10mA, 2V","1.25W","295MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.diodes.com/_files/datasheets/ZXTN25020BFH.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",ZXTN25020BFHTR-ND,ZXTN25020BFHTA,Diodes Incorporated,TRANS NPN 20V 4.5A SOT23-3,0,39000,"0.21750","0","3000","Tape & Reel (TR)","-","Active","NPN","4.5A","20V","145mV @ 450mA, 4.5A","50nA (ICBO)","100 @ 10mA, 2V","1.25W","185MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
