Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sa1759,2SC4505,4620.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SA1759T100PTR-ND,2SA1759T100P,Rohm Semiconductor,TRANS PNP 400V 0.1A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","400V","500mV @ 2mA, 20mA","10µA (ICBO)","82 @ 10mA, 10V","2W","12MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sa1759,2SC4505,4620.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SA1759T100PCT-ND,2SA1759T100P,Rohm Semiconductor,TRANS PNP 400V 0.1A SOT-89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","PNP","100mA","400V","500mV @ 2mA, 20mA","10µA (ICBO)","82 @ 10mA, 10V","2W","12MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2sa1759,2SC4505,4620.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SA1759T100PDKR-ND,2SA1759T100P,Rohm Semiconductor,TRANS PNP 400V 0.1A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","100mA","400V","500mV @ 2mA, 20mA","10µA (ICBO)","82 @ 10mA, 10V","2W","12MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA1727,1776,1812.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SA1812T100QTR-ND,2SA1812T100Q,Rohm Semiconductor,TRANS PNP 400V 0.5A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","400V","1V @ 10mA, 100mA","1µA (ICBO)","120 @ 50mA, 5V","500mW","12MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA1727,1776,1812.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SA1812T100QCT-ND,2SA1812T100Q,Rohm Semiconductor,TRANS PNP 400V 0.5A SOT-89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","PNP","500mA","400V","1V @ 10mA, 100mA","1µA (ICBO)","120 @ 50mA, 5V","500mW","12MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SA1727,1776,1812.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SA1812T100QDKR-ND,2SA1812T100Q,Rohm Semiconductor,TRANS PNP 400V 0.5A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","500mA","400V","1V @ 10mA, 100mA","1µA (ICBO)","120 @ 50mA, 5V","500mW","12MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC4505.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC4505T100PTR-ND,2SC4505T100P,Rohm Semiconductor,TRANS NPN 400V 0.1A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","NPN","100mA","400V","500mV @ 1mA, 10mA","10µA (ICBO)","82 @ 10mA, 10V","2W","20MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC4505.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC4505T100PCT-ND,2SC4505T100P,Rohm Semiconductor,TRANS NPN 400V 0.1A SOT-89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","400V","500mV @ 1mA, 10mA","10µA (ICBO)","82 @ 10mA, 10V","2W","20MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SC4505.pdf,//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SC4505T100PDKR-ND,2SC4505T100P,Rohm Semiconductor,TRANS NPN 400V 0.1A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","100mA","400V","500mV @ 1mA, 10mA","10µA (ICBO)","82 @ 10mA, 10V","2W","20MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PBSS4160K.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"PBSS4160K,115-ND","PBSS4160K,115",NXP USA Inc.,TRANS NPN 60V 0.75A SC59,0,0,"Call","0","6000","Tape & Reel (TR)","-","Obsolete","NPN","750mA","60V","280mV @ 100mA, 1A","100nA","200 @ 500mA, 5V","425mW","220MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PBSS4350S.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg","PBSS4350S,126-ND","PBSS4350S,126",NXP USA Inc.,TRANS NPN 50V 3A TO92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","3A","50V","290mV @ 200mA, 2A","100nA (ICBO)","100 @ 2A, 2V","830mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.nxp.com/documents/data_sheet/PBSS5160K_3.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"PBSS5160K,115-ND","PBSS5160K,115",NXP USA Inc.,TRANS PNP 60V 0.7A SC59,0,0,"Call","0","6000","Tape & Reel (TR)","-","Obsolete","PNP","700mA","60V","340mV @ 100mA, 1A","100nA","150 @ 500mA, 5V","425mW","185MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://www.nxp.com/documents/data_sheet/PBSS5350S_2.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg","PBSS5350S,126-ND","PBSS5350S,126",NXP USA Inc.,TRANS PNP 50V 3A TO92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","PNP","3A","50V","300mV @ 200mA, 2A","100nA (ICBO)","100 @ 2A, 2V","830mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PBSS8110AS.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg","PBSS8110AS,126-ND","PBSS8110AS,126",NXP USA Inc.,TRANS NPN 100V 1A TO92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","1A","100V","200mV @ 100mA, 1A","100nA","150 @ 250mA, 10V","830mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PBSS8110S.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg","PBSS8110S,126-ND","PBSS8110S,126",NXP USA Inc.,TRANS NPN 100V 1A TO92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","1A","100V","200mV @ 100mA, 1A","100nA","150 @ 250mA, 10V","830mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PBSS9110AS.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg","PBSS9110AS,126-ND","PBSS9110AS,126",NXP USA Inc.,TRANS PNP 100V 1A TO92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","PNP","1A","100V","320mV @ 100mA, 1A","100nA","150 @ 500mA, 5V","830mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PBSS9110S.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg","PBSS9110S,126-ND","PBSS9110S,126",NXP USA Inc.,TRANS PNP 100V 1A TO92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","PNP","1A","100V","320mV @ 100mA, 1A","100nA","150 @ 500mA, 5V","830mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BC875,BC879.pdf",//media.digikey.com/renders/NXP%20Semi%20Renders/TO-92%20PKG.jpg,"BC879,112-ND","BC879,112",NXP USA Inc.,TRANS NPN DARL 80V 1A TO-92,0,0,"Call","0","5000","Bulk","-","Obsolete","NPN - Darlington","1A","80V","1.8V @ 1mA, 1A","50nA","2000 @ 500mA, 10V","830mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.ween-semi.com/documents//PHE13009.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-TO-220AB-3,SOT78.jpg",568-9759-5-ND,"PHE13009,127",NXP USA Inc.,TRANS NPN 400V 12A TO220AB,0,0,"Call","0","5000","Tube","-","Discontinued","NPN","12A","400V","2V @ 1.6A, 8A","100µA","8 @ 5A, 5V","80W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/TO-92%20PKG.jpg,"BC327-25,112-ND","BC327-25,112",NXP USA Inc.,TRANS PNP 45V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","160 @ 100mA, 1V","625mW","80MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/TO-92%20PKG.jpg,"BC327-40,112-ND","BC327-40,112",NXP USA Inc.,TRANS PNP 45V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","625mW","80MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.nxp.com/documents/data_sheet/BC846_SER.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg","BC546B,126-ND","BC546B,126",NXP USA Inc.,TRANS NPN 65V 0.1A TO-92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","100mA","65V","400mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","500mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BC556,BC557.pdf",//media.digikey.com/renders/NXP%20Semi%20Renders/TO-92%20PKG.jpg,"BC557C,112-ND","BC557C,112",NXP USA Inc.,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","500mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PN2369A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg","PN2369A,126-ND","PN2369A,126",NXP USA Inc.,TRANS NPN 15V 0.2A TO-92,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","NPN","200mA","15V","500mV @ 10mA, 100mA","400nA (ICBO)","40 @ 10mA, 350mV","500mW","500MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
http://www.nxp.com/documents/data_sheet/BC847_SER.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/TO-92%20PKG.jpg,"BC547B,112-ND","BC547B,112",NXP USA Inc.,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","100mA","45V","400mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","500mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
http://www.nxp.com/documents/data_sheet/BC847_SER.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/TO-92%20PKG.jpg,"BC547C,112-ND","BC547C,112",NXP USA Inc.,TRANS NPN 45V 0.1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","100mA","45V","400mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","500mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BC556,BC557.pdf",//media.digikey.com/renders/NXP%20Semi%20Renders/TO-92%20PKG.jpg,"BC556B,112-ND","BC556B,112",NXP USA Inc.,TRANS PNP 65V 0.1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","100mA","65V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","500mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BC556,BC557.pdf",//media.digikey.com/renders/NXP%20Semi%20Renders/TO-92%20PKG.jpg,"BC557B,112-ND","BC557B,112",NXP USA Inc.,TRANS PNP 45V 0.1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","500mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZX5T951A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZX5T951ASTOATR-ND,ZX5T951ASTOA,Diodes Incorporated,TRANS PNP 60V 3.5A TO92-3,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","3.5A","60V","210mV @ 400mA, 4A","20nA (ICBO)","100 @ 1A, 1V","1W","120MHz","-55°C ~ 150°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZX5T951A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZX5T951ASTOACT-ND,ZX5T951ASTOA,Diodes Incorporated,TRANS PNP 60V 3.5A TO92-3,0,0,"Call","0","1","Cut Tape (CT)","-","Discontinued","PNP","3.5A","60V","210mV @ 400mA, 4A","20nA (ICBO)","100 @ 1A, 1V","1W","120MHz","-55°C ~ 150°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcp68.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,BCP6825TR-ND,BCP6825TA,Diodes Incorporated,TRANS NPN 20V 1A SOT-223,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","NPN","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","160 @ 500mA, 1V","2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcp68.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,BCP6825CT-ND,BCP6825TA,Diodes Incorporated,TRANS NPN 20V 1A SOT-223,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","160 @ 500mA, 1V","2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcp68.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,BCP6825DKR-ND,BCP6825TA,Diodes Incorporated,TRANS NPN 20V 1A SOT-223,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","160 @ 500mA, 1V","2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
"//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcv27,47.pdf","//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCV27ZTR-ND,BCV27TA,Diodes Incorporated,TRANS NPN DARL 30V 0.5A SOT23-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","500mA","30V","1V @ 100µA, 100mA","100nA (ICBO)","20000 @ 100mA, 5V","330mW","170MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
"//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcv27,47.pdf","//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCV27ZCT-ND,BCV27TA,Diodes Incorporated,TRANS NPN DARL 30V 0.5A SOT23-3,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN - Darlington","500mA","30V","1V @ 100µA, 100mA","100nA (ICBO)","20000 @ 100mA, 5V","330mW","170MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
"//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/bcv27,47.pdf","//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",BCV27ZDKR-ND,BCV27TA,Diodes Incorporated,TRANS NPN DARL 30V 0.5A SOT23-3,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN - Darlington","500mA","30V","1V @ 100µA, 100mA","100nA (ICBO)","20000 @ 100mA, 5V","330mW","170MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/BCX69.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,BCX6916TR-ND,BCX6916TA,Diodes Incorporated,TRANS PNP 20V 1A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","PNP","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","100 @ 500mA, 1V","1W","100MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/BCX69.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,BCX6916CT-ND,BCX6916TA,Diodes Incorporated,TRANS PNP 20V 1A SOT-89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","PNP","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","100 @ 500mA, 1V","1W","100MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/BCX69.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,BCX6916DKR-ND,BCX6916TA,Diodes Incorporated,TRANS PNP 20V 1A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","100 @ 500mA, 1V","1W","100MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/FZT788B.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT788ATR-ND,FZT788ATA,Diodes Incorporated,TRANS PNP 15V 0.3A SOT-223,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","PNP","300mA","15V","-","-","-","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/FZT788B.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT788ACT-ND,FZT788ATA,Diodes Incorporated,TRANS PNP 15V 0.3A SOT-223,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","PNP","300mA","15V","-","-","-","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/FZT788B.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT788ADKR-ND,FZT788ATA,Diodes Incorporated,TRANS PNP 15V 0.3A SOT-223,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","300mA","15V","-","-","-","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZX5T849Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T849ZTR-ND,ZX5T849ZTA,Diodes Incorporated,TRANS NPN 30V 6A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","NPN","6A","30V","190mV @ 300mA, 6.5A","20nA (ICBO)","100 @ 1A, 1V","2.1W","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZX5T849Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T849ZCT-ND,ZX5T849ZTA,Diodes Incorporated,TRANS NPN 30V 6A SOT-89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","6A","30V","190mV @ 300mA, 6.5A","20nA (ICBO)","100 @ 1A, 1V","2.1W","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZX5T849Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T849ZDKR-ND,ZX5T849ZTA,Diodes Incorporated,TRANS NPN 30V 6A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","6A","30V","190mV @ 300mA, 6.5A","20nA (ICBO)","100 @ 1A, 1V","2.1W","140MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZX5T853Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T853ZTR-ND,ZX5T853ZTA,Diodes Incorporated,TRANS NPN 100V 4.5A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","NPN","4.5A","100V","195mV @ 500mA, 5A","20nA (ICBO)","100 @ 2A, 2V","2.1W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZX5T853Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T853ZCT-ND,ZX5T853ZTA,Diodes Incorporated,TRANS NPN 100V 4.5A SOT-89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","4.5A","100V","195mV @ 500mA, 5A","20nA (ICBO)","100 @ 2A, 2V","2.1W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.diodes.com/_files/datasheets/ZX5T853Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T853ZDKR-ND,ZX5T853ZTA,Diodes Incorporated,TRANS NPN 100V 4.5A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","4.5A","100V","195mV @ 500mA, 5A","20nA (ICBO)","100 @ 2A, 2V","2.1W","130MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZX5T869Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T869ZTR-ND,ZX5T869ZTA,Diodes Incorporated,TRANS NPN 25V 5.5A SOT-89,0,0,"Call","0","1000","Tape & Reel (TR)","-","Obsolete","NPN","5.5A","25V","200mV @ 150mA, 6.5A","20nA (ICBO)","300 @ 1A, 1V","2.1W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZX5T869Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T869ZCT-ND,ZX5T869ZTA,Diodes Incorporated,TRANS NPN 25V 5.5A SOT-89,0,0,"Call","0","1","Cut Tape (CT)","-","Obsolete","NPN","5.5A","25V","200mV @ 150mA, 6.5A","20nA (ICBO)","300 @ 1A, 1V","2.1W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZX5T869Z.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,ZX5T869ZDKR-ND,ZX5T869ZTA,Diodes Incorporated,TRANS NPN 25V 5.5A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","5.5A","25V","200mV @ 150mA, 6.5A","20nA (ICBO)","300 @ 1A, 1V","2.1W","150MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
